country,state,city,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths,last_info_date,lat,lon
Brazil,MT,Conquista D'Oeste/MT,5103361,51012,Sudoeste Matogrossense,15,436,365.76445,10631.55328,0.0344,MS,2021-07-14,1,0,2021-07-14,-14.5381171,-59.5443775
Brazil,MG,Conquista/MG,3118205,31072,Uberaba,13,698,186.54039,10015.78419,0.01862,MS,2021-07-14,8,1,2021-07-14,-19.936944,-47.543055
Brazil,MG,Conselheiro Lafaiete/MG,3118304,31079,Conselheiro Lafaiete,264,14188,203.69427,10947.02406,0.01861,MS,2021-07-14,29,1,2021-07-14,-20.6596107,-43.785743
Brazil,PR,Conselheiro Mairinck/PR,4106100,41019,19ª RS Jacarezinho,15,714,386.9969,18421.05263,0.02101,SES,2021-07-14,0,0,2021-07-14,-23.6229983,-50.1706779
Brazil,MG,Conselheiro Pena/MG,3118403,31040,Resplendor,27,2081,117.65219,9067.93324,0.01297,MS,2021-07-14,10,0,2021-07-14,-19.1720883,-41.471995
Brazil,MG,Consolação/MG,3118502,31003,Itajubá,3,59,168.16143,3307.17489,0.05085,MS,2021-07-14,-1,0,2021-07-14,-22.551389,-45.921111
Brazil,RS,Constantina/RS,4305801,43020,Região 20 - Rota da Produção,16,1428,161.50197,14414.05067,0.0112,MS,2021-07-14,1,0,2021-07-14,-27.7331711,-52.9929561
Brazil,MG,Contagem/MG,3118601,31018,Contagem,1723,41176,257.56822,6155.32724,0.04184,MS,2021-07-14,46,5,2021-07-14,-19.9132749,-44.0840953
Brazil,PR,Contenda/PR,4106209,41002,2ª RS Metropolitana,47,2239,249.50895,11886.18145,0.02099,SES,2021-07-14,3,0,2021-07-14,-25.678811,-49.535044
Brazil,BA,Contendas do Sincorá/BA,2908804,29003,Brumado,6,288,148.33127,7119.90111,0.02083,MS,2021-07-14,2,0,2021-07-14,-13.7612283,-41.0421315
Brazil,MG,Coqueiral/MG,3118700,31011,Três Pontas,20,679,219.10605,7438.65031,0.02946,MS,2021-07-14,7,0,2021-07-14,-21.1898365,-45.4409829
Brazil,RS,Coqueiro Baixo/RS,4305835,43029,Região 29 - Vales e Montanhas,2,151,133.77926,10100.33445,0.01325,MS,2021-07-14,0,0,2021-07-14,-29.181566,-52.097034
Brazil,AL,Coqueiro Seco/AL,2702207,27001,1ª Região de Saúde,8,467,136.42565,7963.8472,0.01713,MS,2021-07-14,2,0,2021-07-14,-9.637147,-35.799377
Brazil,RS,Coqueiros do Sul/RS,4305850,43017,Região 17 - Planalto,4,174,174.97813,7611.54856,0.02299,MS,2021-07-14,1,0,2021-07-14,-28.1184032,-52.7824375
Brazil,MG,Coração de Jesus/MG,3118809,31050,Coração de Jesus,18,688,67.6412,2585.39702,0.02616,MS,2021-07-14,15,0,2021-07-14,-16.6888187,-44.3577401
Brazil,BA,Coração de Maria/BA,2908903,29006,Feira de Santana,16,1789,71.12692,7952.87842,0.00894,MS,2021-07-14,2,0,2021-07-14,-12.2484345,-38.7499274
Brazil,PR,Corbélia/PR,4106308,41010,10ª RS Cascavel,36,2483,210.31723,14506.04662,0.0145,SES,2021-07-14,14,1,2021-07-14,-24.7951117,-53.2961804
Brazil,RJ,Cordeiro/RJ,3301504,33009,Serrana,14,2714,63.51799,12313.41591,0.00516,MS,2021-07-14,0,0,2021-07-14,-22.0287681,-42.3607442
Brazil,BA,Cordeiros/BA,2909000,29028,Vitória da Conquista,5,704,57.85698,8146.26244,0.0071,MS,2021-07-14,0,0,2021-07-14,-15.0397219,-41.9314228
Brazil,SP,Cordeirópolis/SP,3512407,35102,Limeira,88,5321,354.46709,21433.1749,0.01654,MS,2021-07-14,52,0,2021-07-14,-22.4768324,-47.4550551
Brazil,SC,Cordilheira Alta/SC,4204350,42002,Oeste,8,575,176.99115,12721.23894,0.01391,MS,2021-07-14,-1,0,2021-07-14,-26.9853947,-52.603549
Brazil,MG,Cordisburgo/MG,3118908,31024,Sete Lagoas,15,367,168.59616,4124.98595,0.04087,MS,2021-07-14,0,1,2021-07-14,-19.125834,-44.320278
Brazil,MG,Cordislândia/MG,3119005,31012,Varginha,3,240,84.69791,6775.83286,0.0125,MS,2021-07-14,21,0,2021-07-14,-21.792843,-45.7029983
Brazil,CE,Coreaú/CE,2304004,23011,11ª Região Sobral,48,2526,206.54934,10869.65876,0.019,MS,2021-07-14,0,0,2021-07-14,-3.5519794,-40.6528409
Brazil,PB,Coremas/PB,2504801,25007,7ª Região,35,1669,226.66926,10808.88543,0.02097,MS,2021-07-14,8,0,2021-07-14,-7.0175897,-37.9465062
Brazil,MS,Corguinho/MS,5003108,50001,Campo Grande,9,248,148.66204,4096.46515,0.03629,MS,2021-07-14,0,0,2021-07-14,-19.827429,-54.8322243
Brazil,BA,Coribe/BA,2909109,29021,Santa Maria da Vitória,16,1019,113.0822,7201.9224,0.0157,MS,2021-07-14,0,0,2021-07-14,-13.828471,-44.45727
Brazil,MG,Corinto/MG,3119104,31019,Curvelo,43,1209,181.67991,5108.16292,0.03557,MS,2021-07-14,0,1,2021-07-14,-18.363056,-44.456111
Brazil,PR,Cornélio Procópio/PR,4106407,41018,18ª RS Cornélio Procópio,144,7047,300.99076,14729.73538,0.02043,SES,2021-07-14,11,0,2021-07-14,-23.1825218,-50.6499263
Brazil,MG,Coroaci/MG,3119203,31036,Governador Valadares,11,439,110.63059,4415.16645,0.02506,MS,2021-07-14,1,2,2021-07-14,-18.6194369,-42.2830239
Brazil,SP,Coroados/SP,3512506,35023,Consórcios do DRS II,16,644,261.05401,10507.42372,0.02484,MS,2021-07-14,1,0,2021-07-14,-21.3554634,-50.2853589
Brazil,MA,Coroatá/MA,2103604,21007,Codó,95,3250,144.9408,4958.50116,0.02923,MS,2021-07-14,10,3,2021-07-14,-4.1282283,-44.1360269
Brazil,MG,Coromandel/MG,3119302,31074,Patrocínio / Monte Carmelo,97,2063,346.84975,7376.8147,0.04702,MS,2021-07-14,10,0,2021-07-14,-18.473889,-47.200278
Brazil,RS,Coronel Barros/RS,4305871,43013,Região 13 - Diversidade,4,419,158.73016,16626.98413,0.00955,MS,2021-07-14,0,0,2021-07-14,-28.3826325,-54.0704116
Brazil,RS,Coronel Bicaco/RS,4305900,43020,Região 20 - Rota da Produção,32,790,440.28619,10869.56522,0.04051,MS,2021-07-14,8,0,2021-07-14,-27.7174002,-53.705821
Brazil,PR,Coronel Domingos Soares/PR,4106456,41007,7ª RS Pato Branco,18,1267,239.42538,16852.88641,0.01421,SES,2021-07-14,9,0,2021-07-14,-26.22394,-52.0314509
Brazil,RN,Coronel Ezequiel/RN,2402808,24005,5ª Região de Saúde - Santa Cruz,4,252,72.67442,4578.48837,0.01587,MS,2021-07-14,1,0,2021-07-14,-6.3853153,-36.2151622
Brazil,MG,Coronel Fabriciano/MG,3119401,31035,Coronel Fabriciano/Timóteo,321,13424,291.05087,12171.54774,0.02391,MS,2021-07-14,48,0,2021-07-14,-19.5200067,-42.6282686
Brazil,SC,Coronel Freitas/SC,4204400,42002,Oeste,25,1671,251.50905,16810.86519,0.01496,MS,2021-07-14,5,0,2021-07-14,-26.9058932,-52.7028055
Brazil,PI,Coronel José Dias/PI,2202851,22006,Serra da Capivara,6,116,128.0683,2475.98719,0.05172,MS,2021-07-14,0,0,2021-07-14,-8.8252316,-42.4782948
Brazil,RN,Coronel João Pessoa/RN,2402907,24006,6ª Região de Saúde - Pau dos Ferros,7,501,142.42116,10193.28586,0.01397,MS,2021-07-14,0,0,2021-07-14,-6.2607103,-38.4424915
Brazil,BA,Coronel João Sá/BA,2909208,29019,Ribeira do Pombal,16,1349,101.8006,8583.06293,0.01186,MS,2021-07-14,0,0,2021-07-14,-10.2856387,-37.9259435
Brazil,SP,Coronel Macedo/SP,3512605,35061,Vale do Jurumirim,20,544,431.49946,11736.78533,0.03676,MS,2021-07-14,0,0,2021-07-14,-23.6304001,-49.313234
Brazil,SC,Coronel Martins/SC,4204459,42003,Xanxerê,3,217,117.41683,8493.15068,0.01382,MS,2021-07-14,0,0,2021-07-14,-26.5124719,-52.6681763
Brazil,MG,Coronel Murta/MG,3119500,31064,Araçuaí,5,278,54.25936,3016.8204,0.01799,MS,2021-07-14,2,0,2021-07-14,-16.6165034,-42.1848073
Brazil,MG,Coronel Pacheco/MG,3119609,31097,Juiz de Fora,10,204,323.6246,6601.94175,0.04902,MS,2021-07-14,0,0,2021-07-14,-21.5878865,-43.2615975
Brazil,RS,Coronel Pilar/RS,4305934,43025,Região 25 - Vinhedos e Basalto,4,128,247.83147,7930.60719,0.03125,MS,2021-07-14,0,0,2021-07-14,-29.2733077,-51.6851371
Brazil,MS,Coronel Sapucaia/MS,5003157,50003,Dourados,31,1030,201.92809,6709.22355,0.0301,MS,2021-07-14,2,0,2021-07-14,-23.27186,-55.5288174
Brazil,PR,Coronel Vivida/PR,4106506,41007,7ª RS Pato Branco,83,3215,403.30418,15621.96307,0.02582,SES,2021-07-14,5,0,2021-07-14,-25.9803771,-52.5654277
Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015,São João Del Rei,4,307,116.24528,8921.82505,0.01303,MS,2021-07-14,-1,0,2021-07-14,-21.0234482,-44.2233108
Brazil,SC,Correia Pinto/SC,4204558,42013,Serra Catarinense,58,1654,462.04095,13176.1332,0.03507,MS,2021-07-14,13,1,2021-07-14,-27.587688,-50.361448
Brazil,PI,Corrente/PI,2202901,22002,Chapada das Mangabeiras,30,1801,112.32169,6743.04542,0.01666,MS,2021-07-14,0,0,2021-07-14,-10.4401356,-45.1627472
Brazil,PE,Correntes/PE,2604700,26004,Garanhuns,11,295,60.21458,1614.84563,0.03729,MS,2021-07-14,-1,0,2021-07-14,-9.1295585,-36.3287438
Brazil,BA,Correntina/BA,2909307,29021,Santa Maria da Vitória,35,2456,108.72604,7629.46165,0.01425,MS,2021-07-14,3,0,2021-07-14,-13.344157,-44.6345066
Brazil,PE,Cortês/PE,2604809,26008,Palmares,17,231,135.35032,1839.17197,0.07359,MS,2021-07-14,0,0,2021-07-14,-8.4724921,-35.5431197
Brazil,PR,Corumbataí do Sul/PR,4106555,41011,11ª RS Campo Mourão,7,392,223.85673,12535.97697,0.01786,SES,2021-07-14,16,0,2021-07-14,-24.100956,-52.11766
Brazil,SP,Corumbataí/SP,3512704,35104,Rio Claro,7,390,172.24409,9596.45669,0.01795,MS,2021-07-14,1,0,2021-07-14,-22.2210521,-47.6249638
Brazil,GO,Corumbaíba/GO,5205901,52005,Estrada de Ferro,33,963,334.38038,9757.82754,0.03427,MS,2021-07-14,2,0,2021-07-14,-18.1348982,-48.564223
Brazil,RO,Corumbiara/RO,1100072,11006,Cone Sul,19,794,263.15789,10997.22992,0.02393,MS,2021-07-14,1,0,2021-07-14,-12.9977668,-60.9455009
Brazil,GO,Corumbá de Goiás/GO,5205802,52011,Pirineus,31,699,277.55394,6258.39377,0.04435,MS,2021-07-14,0,0,2021-07-14,-15.9268355,-48.8074659
Brazil,MS,Corumbá/MS,5003207,50002,Corumbá,442,15009,394.43859,13393.9567,0.02945,MS,2021-07-14,7,1,2021-07-14,-19.0016365,-57.6534316
Brazil,SC,Corupá/SC,4204509,42011,Nordeste,39,1788,242.13075,11100.76364,0.02181,MS,2021-07-14,0,0,2021-07-14,-26.42464,-49.245968
Brazil,AL,Coruripe/AL,2702306,27006,6ª Região de Saúde,50,4104,87.26917,7163.05372,0.01218,MS,2021-07-14,9,0,2021-07-14,-10.1249963,-36.1760623
Brazil,SP,Cosmorama/SP,3512902,35157,Votuporanga,36,646,493.28583,8851.7402,0.05573,MS,2021-07-14,0,0,2021-07-14,-20.475472,-49.782747
Brazil,SP,Cosmópolis/SP,3512803,35072,Região Metropolitana de Campinas,164,7121,223.20821,9691.86379,0.02303,MS,2021-07-14,56,0,2021-07-14,-22.6437398,-47.1972086
Brazil,RO,Costa Marques/RO,1100080,11007,Vale do Guaporé,33,1861,175.55059,9899.98936,0.01773,MS,2021-07-14,21,0,2021-07-14,-12.4367165,-64.2279765
Brazil,MS,Costa Rica/MS,5003256,50001,Campo Grande,67,3353,316.90474,15859.42673,0.01998,MS,2021-07-14,16,0,2021-07-14,-18.5333859,-53.1394286
Brazil,BA,Cotegipe/BA,2909406,29002,Barreiras,20,651,145.25383,4728.0122,0.03072,MS,2021-07-14,0,0,2021-07-14,-12.0315387,-44.260401
Brazil,SP,Cotia/SP,3513009,35013,Mananciais,561,14038,221.20753,5535.31434,0.03996,MS,2021-07-14,27,0,2021-07-14,-23.603889,-46.918889
Brazil,RS,Cotiporã/RS,4305959,43025,Região 25 - Vinhedos e Basalto,4,676,104.22095,17613.34028,0.00592,MS,2021-07-14,4,0,2021-07-14,-28.9950719,-51.696359
Brazil,MT,Cotriguaçu/MT,5103379,51008,Noroeste Matogrossense,36,1046,177.88319,5168.49491,0.03442,MS,2021-07-14,8,0,2021-07-14,-9.9034364,-58.5658915
Brazil,TO,Couto Magalhães/TO,1706001,17004,Cerrado Tocantins Araguaia,7,436,124.13549,7731.86735,0.01606,MS,2021-07-14,0,0,2021-07-14,-8.360583,-49.1773955
Brazil,MG,Couto de Magalhães de Minas/MG,3120102,31026,Diamantina,2,110,45.21818,2486.99977,0.01818,MS,2021-07-14,0,0,2021-07-14,-18.073016,-43.4718628
Brazil,RS,Coxilha/RS,4305975,43017,Região 17 - Planalto,10,309,364.56435,11265.03828,0.03236,MS,2021-07-14,0,0,2021-07-14,-28.1254442,-52.2979903
Brazil,MS,Coxim/MS,5003306,50001,Campo Grande,92,3959,274.96339,11832.39188,0.02324,MS,2021-07-14,19,0,2021-07-14,-18.504915,-54.7450251
Brazil,PB,Coxixola/PB,2504850,25005,5ª Região,4,109,206.71835,5633.07494,0.0367,MS,2021-07-14,1,0,2021-07-14,-7.6272915,-36.606013
Brazil,CE,Crateús/CE,2304103,23015,15ª Região Crateús,230,12525,306.01791,16664.6709,0.01836,MS,2021-07-14,3,0,2021-07-14,-5.1782451,-40.6696545
Brazil,CE,Crato/CE,2304202,23020,20ª Região Crato,214,17147,160.86476,12889.47689,0.01248,MS,2021-07-14,15,0,2021-07-14,-7.2369112,-39.4149236
Brazil,SP,Cravinhos/SP,3513108,35132,Aquífero Guarani,89,1987,250.14756,5584.75505,0.04479,MS,2021-07-14,17,0,2021-07-14,-21.340278,-47.729444
Brazil,BA,Cravolândia/BA,2909505,29015,Jequié,2,457,37.37619,8540.45973,0.00438,MS,2021-07-14,6,0,2021-07-14,-13.3576247,-39.8153954
Brazil,AL,Craíbas/AL,2702355,27007,7ª Região de Saúde,24,1258,98.72887,5175.03805,0.01908,MS,2021-07-14,11,0,2021-07-14,-9.6168038,-36.7684669
Brazil,SC,Criciúma/SC,4204608,42015,Carbonífera,607,37300,279.32318,17164.34051,0.01627,MS,2021-07-14,78,1,2021-07-14,-28.6789941,-49.3695627
Brazil,RS,Crissiumal/RS,4306007,43013,Região 13 - Diversidade,21,536,157.22093,4012.87714,0.03918,MS,2021-07-14,0,0,2021-07-14,-27.4982242,-54.1024643
Brazil,SP,Cristais Paulista/SP,3513207,35081,Três Colinas,11,1112,126.17573,12755.21909,0.00989,MS,2021-07-14,0,0,2021-07-14,-20.403569,-47.420915
Brazil,MG,Cristais/MG,3120201,31089,Campo Belo,28,1411,216.53391,10911.76243,0.01984,MS,2021-07-14,2,0,2021-07-14,-20.875834,-45.518611
Brazil,RS,Cristal do Sul/RS,4306072,43015,Região 15 - Caminho das Águas,2,194,70.32349,6821.37834,0.01031,MS,2021-07-14,11,0,2021-07-14,-27.454386,-53.2482974
Brazil,RS,Cristal/RS,4306056,43021,Região 21 - Sul,17,842,210.73509,10437.58522,0.02019,MS,2021-07-14,0,0,2021-07-14,-30.089507,-51.2394761
Brazil,GO,Cristalina/GO,5206206,52004,Entorno Sul,95,3080,157.7811,5115.42933,0.03084,MS,2021-07-14,0,0,2021-07-14,-16.7676079,-47.6131281
Brazil,PI,Cristalândia do Piauí/PI,2203008,22002,Chapada das Mangabeiras,2,53,24.0298,636.78962,0.03774,MS,2021-07-14,0,0,2021-07-14,-10.6525894,-45.1847405
Brazil,TO,Cristalândia/TO,1706100,17007,Cantão,15,500,206.10058,6870.01924,0.03,MS,2021-07-14,0,0,2021-07-14,-10.59848,-49.194202
Brazil,MG,Cristiano Otoni/MG,3120409,31079,Conselheiro Lafaiete,15,446,290.9232,8650.11637,0.03363,MS,2021-07-14,0,0,2021-07-14,-20.8324096,-43.8053057
Brazil,GO,Cristianópolis/GO,5206305,52002,Centro Sul,3,284,101.21457,9581.64642,0.01056,MS,2021-07-14,0,0,2021-07-14,-17.2010889,-48.7060055
Brazil,MG,Cristina/MG,3120508,31008,São Lourenço,8,514,78.23196,5026.40329,0.01556,MS,2021-07-14,3,0,2021-07-14,-22.212222,-45.264167
Brazil,PI,Cristino Castro/PI,2203107,22002,Chapada das Mangabeiras,13,855,124.47338,8186.51858,0.0152,MS,2021-07-14,0,0,2021-07-14,-8.8163934,-44.2211062
Brazil,SE,Cristinápolis/SE,2801702,28002,Estância,30,582,166.39858,3228.13245,0.05155,MS,2021-07-14,0,1,2021-07-14,-11.4757019,-37.7555212
Brazil,MG,Cristália/MG,3120300,31051,Francisco Sá,3,381,50.15045,6369.10732,0.00787,MS,2021-07-14,0,0,2021-07-14,-16.7179933,-42.8648107
Brazil,BA,Cristópolis/BA,2909703,29002,Barreiras,6,880,43.02,6309.60063,0.00682,MS,2021-07-14,2,0,2021-07-14,-12.2349301,-44.4160811
Brazil,MG,Crisólita/MG,3120151,31062,Águas Formosas,3,252,44.3787,3727.81065,0.0119,MS,2021-07-14,1,0,2021-07-14,-17.2391664,-40.9132444
Brazil,BA,Crisópolis/BA,2909604,29001,Alagoinhas,12,399,56.70274,1885.36597,0.03008,MS,2021-07-14,0,0,2021-07-14,-11.5105813,-38.1506278
Brazil,TO,Crixás do Tocantins/TO,1706258,17005,Ilha do Bananal,0,139,0,8011.52738,0,MS,2021-07-14,0,0,2021-07-14,-11.1039404,-48.918827
Brazil,GO,Crixás/GO,5206404,52013,São Patrício I,59,2175,346.16287,12761.08895,0.02713,MS,2021-07-14,2,0,2021-07-14,-14.5424536,-49.9694813
Brazil,CE,Croatá/CE,2304236,23013,13ª Região Tianguá,17,1348,93.75172,7433.96018,0.01261,MS,2021-07-14,29,0,2021-07-14,-4.4156199,-40.9048081
Brazil,GO,Cromínia/GO,5206503,52002,Centro Sul,7,230,201.6129,6624.42396,0.03043,MS,2021-07-14,0,0,2021-07-14,-17.2891983,-49.3749654
Brazil,MG,Crucilândia/MG,3120607,31017,Betim,6,361,118.71785,7142.85714,0.01662,MS,2021-07-14,0,0,2021-07-14,-20.3985647,-44.3429275
Brazil,RS,Cruz Alta/RS,4306106,43012,Região 12 - Portal das Missões,211,8591,352.12443,14336.9714,0.02456,MS,2021-07-14,61,1,2021-07-14,-28.645056,-53.6058047
Brazil,PR,Cruz Machado/PR,4106803,41006,6ª RS União da Vitória,19,1107,101.382,5906.83528,0.01716,SES,2021-07-14,0,0,2021-07-14,-26.0184626,-51.3503171
Brazil,BA,Cruz das Almas/BA,2909802,29005,Cruz das Almas,63,5062,99.07062,7960.24595,0.01245,MS,2021-07-14,6,0,2021-07-14,-12.6722649,-39.1053665
Brazil,PB,Cruz do Espírito Santo/PB,2504900,25001,1ª Região Mata Atlântica,28,1111,160.35737,6362.75127,0.0252,MS,2021-07-14,3,0,2021-07-14,-7.139022,-35.085721
Brazil,CE,Cruz/CE,2304251,23012,12ª Região Acaraú,58,3670,232.21364,14693.51804,0.0158,MS,2021-07-14,9,0,2021-07-14,-2.918128,-40.175981
Brazil,RS,Cruzaltense/RS,4306130,43016,Região 16 - Alto Uruguai Gaúcho,4,153,222.34575,8504.72485,0.02614,MS,2021-07-14,0,0,2021-07-14,-27.667414,-52.6487833
Brazil,MG,Cruzeiro da Fortaleza/MG,3120706,31057,Patos de Minas,6,297,164.88046,8161.58285,0.0202,MS,2021-07-14,0,0,2021-07-14,-18.9461873,-46.6738005
Brazil,PR,Cruzeiro do Iguaçu/PR,4106571,41008,8ª RS Francisco Beltrão,12,471,283.01887,11108.49057,0.02548,SES,2021-07-14,0,0,2021-07-14,-25.6142278,-53.1299075
Brazil,PR,Cruzeiro do Oeste/PR,4106605,41012,12ª RS Umuarama,74,3033,353.27254,14479.40039,0.0244,SES,2021-07-14,5,1,2021-07-14,-23.7839582,-53.0709425
Brazil,AC,Cruzeiro do Sul/AC,1200203,12003,Juruá e Tarauacá/Envira,157,7722,176.2619,8669.39105,0.02033,MS,2021-07-14,5,0,2021-07-14,-7.6307956,-72.6703869
Brazil,PR,Cruzeiro do Sul/PR,4106704,41014,14ª RS Paranavaí,12,448,269.72353,10069.67858,0.02679,SES,2021-07-14,4,0,2021-07-14,-22.9623678,-52.1625688
Brazil,RS,Cruzeiro do Sul/RS,4306205,43029,Região 29 - Vales e Montanhas,37,1268,298.33898,10224.15739,0.02918,MS,2021-07-14,0,0,2021-07-14,-29.5139742,-51.9917068
Brazil,SP,Cruzeiro/SP,3513405,35172,Circuito da Fé e Vale Histórico,79,5931,95.67524,7182.90925,0.01332,MS,2021-07-14,5,0,2021-07-14,-22.5783685,-44.9642044
Brazil,RN,Cruzeta/RN,2403004,24004,4ª Região de Saúde - Caicó,11,1172,137.79281,14681.19754,0.00939,MS,2021-07-14,0,0,2021-07-14,-6.4113343,-36.7872964
Brazil,PR,Cruzmaltina/PR,4106852,41022,22ª RS Ivaiporã,6,254,205.40911,8695.65217,0.02362,SES,2021-07-14,4,0,2021-07-14,-23.9930826,-51.4435583
Brazil,SP,Cruzália/SP,3513306,35092,Assis,4,158,195.50342,7722.38514,0.02532,MS,2021-07-14,1,0,2021-07-14,-22.7434438,-50.7911037
Brazil,MG,Cruzília/MG,3120805,31008,São Lourenço,37,1217,239.11077,7864.80548,0.0304,MS,2021-07-14,4,0,2021-07-14,-21.838333,-44.808056
Brazil,PB,Cubati/PB,2505006,25004,4ª Região,12,480,153.21757,6128.70276,0.025,MS,2021-07-14,0,0,2021-07-14,-6.8647974,-36.3525993
Brazil,SP,Cubatão/SP,3513504,35041,Baixada Santista,440,12770,334.28046,9701.73066,0.03446,MS,2021-07-14,4,1,2021-07-14,-23.8857982,-46.4241869
Brazil,MT,Cuiabá/MT,5103403,51002,Baixada Cuiabana,3110,96183,503.13529,15560.47007,0.03233,MS,2021-07-14,258,5,2021-07-14,-15.5986686,-56.0991301
Brazil,PB,Cuitegi/PB,2505204,25002,2ª Região,25,922,369.00369,13608.85609,0.02711,MS,2021-07-14,1,0,2021-07-14,-6.8962776,-35.5228851
Brazil,PB,Cuité de Mamanguape/PB,2505238,25014,14ª Região,14,322,220.26432,5066.0793,0.04348,MS,2021-07-14,0,0,2021-07-14,-6.912922,-35.250219
Brazil,PB,Cuité/PB,2505105,25004,4ª Região,22,1804,108.19317,8871.84027,0.0122,MS,2021-07-14,7,0,2021-07-14,-6.4855072,-36.1478606
Brazil,RO,Cujubim/RO,1100940,11001,Vale do Jamari,40,1925,152.77088,7352.09869,0.02078,MS,2021-07-14,4,1,2021-07-14,-9.3687919,-62.5832107
Brazil,GO,Cumari/GO,5206602,52005,Estrada de Ferro,11,298,387.73352,10504.05358,0.03691,MS,2021-07-14,0,0,2021-07-14,-18.2644369,-48.1511341
Brazil,PA,Cumaru do Norte/PA,1502764,15001,Araguaia,10,1035,72.66914,7521.25572,0.00966,MS,2021-07-14,0,0,2021-07-14,-7.8122669,-50.7677675
Brazil,PE,Cumaru/PE,2604908,26006,Limoeiro,21,535,206.04396,5249.21507,0.03925,MS,2021-07-14,15,-1,2021-07-14,-8.0065285,-35.6991651
Brazil,SE,Cumbe/SE,2801900,28006,Nossa Senhora do Socorro,2,310,50.02501,7753.87694,0.00645,MS,2021-07-14,0,0,2021-07-14,-10.3552462,-37.1828788
Brazil,SC,Cunha Porã/SC,4204707,42002,Oeste,25,1041,224.86059,9363.19482,0.02402,MS,2021-07-14,9,0,2021-07-14,-26.8927163,-53.1716516
Brazil,SP,Cunha/SP,3513603,35172,Circuito da Fé e Vale Histórico,10,836,46.60049,3895.8013,0.01196,MS,2021-07-14,3,0,2021-07-14,-23.07753,-44.9567436
Brazil,SC,Cunhataí/SC,4204756,42002,Oeste,1,192,50.83884,9761.05745,0.00521,MS,2021-07-14,0,0,2021-07-14,-26.9735014,-53.0914014
Brazil,MG,Cuparaque/MG,3120839,31040,Resplendor,6,472,119.88012,9430.56943,0.01271,MS,2021-07-14,3,0,2021-07-14,-18.9697,-41.0986
Brazil,PE,Cupira/PE,2605004,26003,Caruaru,43,2394,177.88442,9903.61147,0.01796,MS,2021-07-14,41,0,2021-07-14,-8.6053148,-35.9530366
Brazil,BA,Curaçá/BA,2909901,29016,Juazeiro,28,1220,80.26142,3497.10486,0.02295,MS,2021-07-14,3,1,2021-07-14,-8.9925655,-39.9053169
Brazil,PI,Curimatá/PI,2203206,22002,Chapada das Mangabeiras,16,1118,140.03151,9784.70156,0.01431,MS,2021-07-14,0,0,2021-07-14,-10.0349005,-44.3033114
Brazil,PA,Curionópolis/PA,1502772,15003,Carajás,34,2406,190.51888,13482.01278,0.01413,MS,2021-07-14,0,0,2021-07-14,-6.0990443,-49.6059039
Brazil,PR,Curitiba/PR,4106902,41002,2ª RS Metropolitana,6203,173938,318.32686,8926.18696,0.03566,SES,2021-07-14,107,31,2021-07-14,-25.4295963,-49.2712724
Brazil,SC,Curitibanos/SC,4204806,42009,Alto Vale do Rio do Peixe,166,4961,416.1131,12435.76567,0.03346,MS,2021-07-14,27,1,2021-07-14,-27.2917869,-50.5768954
Brazil,PR,Curiúva/PR,4107009,41021,21ª RS Telêmaco Borba,25,1332,164.51698,8765.4646,0.01877,SES,2021-07-14,2,0,2021-07-14,-24.0383013,-50.455484
Brazil,RN,Currais Novos/RN,2403103,24004,4ª Região de Saúde - Caicó,81,3865,180.3808,8607.05935,0.02096,MS,2021-07-14,1,0,2021-07-14,-6.2626676,-36.5173039
Brazil,PI,Currais/PI,2203230,22002,Chapada das Mangabeiras,3,303,60.38647,6099.03382,0.0099,MS,2021-07-14,0,0,2021-07-14,-9.0146796,-44.3999284
Brazil,PI,Curral Novo do Piauí/PI,2203271,22009,Vale do Rio Guaribas,2,283,37.26477,5272.96441,0.00707,MS,2021-07-14,0,0,2021-07-14,-7.8316503,-40.9006904
Brazil,PB,Curral Velho/PB,2505303,25007,7ª Região,1,428,39.80892,17038.21656,0.00234,MS,2021-07-14,9,0,2021-07-14,-7.5376473,-38.1979125
Brazil,PB,Curral de Cima/PB,2505279,25014,14ª Região,4,460,76.65772,8815.63818,0.0087,MS,2021-07-14,1,0,2021-07-14,-6.7174163,-35.266704
Brazil,MG,Curral de Dentro/MG,3120870,31085,Taiobeiras,9,615,115.39941,7885.62636,0.01463,MS,2021-07-14,0,0,2021-07-14,-15.9332656,-41.8568896
Brazil,PA,Curralinho/PA,1502806,15014,Marajó II,32,566,91.44425,1617.42013,0.05654,MS,2021-07-14,0,0,2021-07-14,-1.8137876,-49.7980165
Brazil,PI,Curralinhos/PI,2203255,22004,Entre Rios,1,332,22.42655,7445.61561,0.00301,MS,2021-07-14,0,0,2021-07-14,-5.6190404,-42.8280018
Brazil,MA,Cururupu/MA,2103703,21011,Pinheiro,25,1383,76.626,4238.95053,0.01808,MS,2021-07-14,0,0,2021-07-14,-1.824255,-44.872996
Brazil,PA,Curuá/PA,1502855,15002,Baixo Amazonas,20,1937,137.10838,13278.94701,0.01033,MS,2021-07-14,0,0,2021-07-14,-1.887754,-55.116842
