country,state,city,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths,last_info_date,lat,lon
Brazil,SP,Dumont/SP,3514601,35131,Horizonte Verde,21,1284,209.51811,12810.53577,0.01636,MS,2021-07-14,8,0,2021-07-14,-21.2391417,-47.9747665
Brazil,SP,Echaporã/SP,3514700,35093,Marília,25,730,412.26913,12038.25858,0.03425,MS,2021-07-14,2,2,2021-07-14,-22.4325855,-50.2037693
Brazil,SP,Eldorado/SP,3514809,35121,Vale do Ribeira,20,1266,128.66701,8144.62172,0.0158,MS,2021-07-14,16,0,2021-07-14,-24.522583,-48.1093489
Brazil,SP,Elias Fausto/SP,3514908,35103,Piracicaba,35,1360,195.13827,7582.51561,0.02574,MS,2021-07-14,4,0,2021-07-14,-23.0416538,-47.3718002
Brazil,SP,Elisiário/SP,3514924,35151,Catanduva,7,549,189.34271,14849.87828,0.01275,MS,2021-07-14,2,0,2021-07-14,-21.1673392,-49.1111015
Brazil,SP,Embaúba/SP,3514957,35151,Catanduva,8,103,326.66394,4205.79829,0.07767,MS,2021-07-14,0,0,2021-07-14,-20.9819513,-48.837455
Brazil,SP,Embu das Artes/SP,3515004,35013,Mananciais,550,9636,198.88983,3484.54988,0.05708,MS,2021-07-14,6,1,2021-07-14,-23.6495294,-46.8528497
Brazil,SP,Embu-Guaçu/SP,3515103,35013,Mananciais,197,4776,281.82716,6832.52028,0.04125,MS,2021-07-14,24,1,2021-07-14,-23.8317997,-46.8156204
Brazil,SP,Emilianópolis/SP,3515129,35112,Alta Sorocabana,7,358,216.91974,11093.89526,0.01955,MS,2021-07-14,2,0,2021-07-14,-21.831436,-51.483168
Brazil,SP,Engenheiro Coelho/SP,3515152,35102,Limeira,54,2473,254.12961,11638.19474,0.02184,MS,2021-07-14,19,0,2021-07-14,-22.4896659,-47.2119005
Brazil,SP,Espírito Santo do Pinhal/SP,3515186,35142,Mantiqueira,103,4577,231.61161,10292.10047,0.0225,MS,2021-07-14,21,2,2021-07-14,-22.190871,-46.74767
Brazil,SP,Espírito Santo do Turvo/SP,3515194,35094,Ourinhos,8,382,164.00164,7831.07831,0.02094,MS,2021-07-14,22,1,2021-07-14,-22.6939723,-49.4295067
Brazil,SP,Estiva Gerbi/SP,3557303,35141,Baixa Mogiana,30,749,262.99641,6566.1436,0.04005,MS,2021-07-14,4,0,2021-07-14,-22.2754831,-46.9525448
Brazil,SP,Estrela d'Oeste/SP,3515202,35154,Fernandópolis,27,1300,320.70317,15441.26381,0.02077,MS,2021-07-14,1,0,2021-07-14,-20.2860692,-50.3986216
Brazil,SP,Estrela do Norte/SP,3515301,35112,Alta Sorocabana,4,351,144.40433,12671.48014,0.0114,MS,2021-07-14,0,0,2021-07-14,-22.4886301,-51.6606857
Brazil,SP,Euclides da Cunha Paulista/SP,3515350,35115,Pontal do Paranapanema,14,346,150.13405,3710.45576,0.04046,MS,2021-07-14,2,0,2021-07-14,-22.55452,-52.592779
Brazil,SP,Fartura/SP,3515400,35061,Vale do Jurumirim,43,1833,267.57934,11406.34723,0.02346,MS,2021-07-14,36,2,2021-07-14,-23.390039,-49.5109023
Brazil,SP,Fernando Prestes/SP,3515608,35151,Catanduva,10,845,172.59234,14584.05247,0.01183,MS,2021-07-14,2,0,2021-07-14,-21.266061,-48.687384
Brazil,SP,Fernandópolis/SP,3515509,35154,Fernandópolis,286,10888,412.09187,15688.30869,0.02627,MS,2021-07-14,57,0,2021-07-14,-20.2825647,-50.2500762
Brazil,SP,Fernão/SP,3515657,35093,Marília,1,210,57.90388,12159.81471,0.00476,MS,2021-07-14,0,0,2021-07-14,-22.3595388,-49.5209504
Brazil,SP,Ferraz de Vasconcelos/SP,3515707,35011,Alto do Tietê,408,9655,207.63359,4913.48601,0.04226,MS,2021-07-14,11,2,2021-07-14,-23.541056,-46.37097
Brazil,SP,Flora Rica/SP,3515806,35111,Alta Paulista,4,121,279.72028,8461.53846,0.03306,MS,2021-07-14,0,0,2021-07-14,-21.6760063,-51.3804532
Brazil,SP,Floreal/SP,3515905,35157,Votuporanga,6,211,206.89655,7275.86207,0.02844,MS,2021-07-14,0,0,2021-07-14,-20.6767063,-50.1455638
Brazil,SP,Florínea/SP,3516101,35092,Assis,10,368,376.93178,13871.08933,0.02717,MS,2021-07-14,0,0,2021-07-14,-22.9016004,-50.7268005
Brazil,SP,Flórida Paulista/SP,3516002,35091,Adamantina,33,1230,223.12373,8316.43002,0.02683,MS,2021-07-14,5,0,2021-07-14,-21.614061,-51.1729548
Brazil,SP,Franca/SP,3516200,35081,Três Colinas,757,32440,212.6996,9114.89431,0.02334,MS,2021-07-14,178,2,2021-07-14,-20.5381768,-47.4009795
Brazil,SP,Francisco Morato/SP,3516309,35012,Franco da Rocha,423,10862,238.13143,6114.85478,0.03894,MS,2021-07-14,18,0,2021-07-14,-23.2817308,-46.7448996
Brazil,SP,Franco da Rocha/SP,3516408,35012,Franco da Rocha,355,11854,226.84866,7574.82811,0.02995,MS,2021-07-14,25,0,2021-07-14,-23.3328038,-46.724446
Brazil,SP,Gabriel Monteiro/SP,3516507,35023,Consórcios do DRS II,6,271,216.13833,9762.24784,0.02214,MS,2021-07-14,0,0,2021-07-14,-21.5299436,-50.5533059
Brazil,SP,Garça/SP,3516705,35093,Marília,122,4863,274.71909,10950.48301,0.02509,MS,2021-07-14,6,0,2021-07-14,-22.2125766,-49.6547994
Brazil,SP,Gastão Vidigal/SP,3516804,35157,Votuporanga,15,166,308.64198,3415.63786,0.09036,MS,2021-07-14,1,0,2021-07-14,-20.7952902,-50.1905016
Brazil,SP,Gavião Peixoto/SP,3516853,35031,Central do DRS III,19,1249,394.60021,25939.77155,0.01521,MS,2021-07-14,1,0,2021-07-14,-21.8377536,-48.492853
Brazil,SP,General Salgado/SP,3516903,35157,Votuporanga,33,952,303.81145,8764.50009,0.03466,MS,2021-07-14,21,0,2021-07-14,-20.6488139,-50.3608101
Brazil,SP,Getulina/SP,3517000,35065,Lins,30,1106,262.0774,9661.92015,0.02712,MS,2021-07-14,7,6,2021-07-14,-21.7988557,-49.9288096
Brazil,SP,Glicério/SP,3517109,35023,Consórcios do DRS II,20,534,414.16442,11058.1901,0.03745,MS,2021-07-14,0,1,2021-07-14,-21.3814805,-50.2100452
Brazil,SP,Guaimbê/SP,3517307,35093,Marília,7,535,121.00259,9248.05532,0.01308,MS,2021-07-14,3,0,2021-07-14,-21.909072,-49.89861
Brazil,SP,Guaiçara/SP,3517208,35065,Lins,23,1330,187.08313,10818.28534,0.01729,MS,2021-07-14,4,0,2021-07-14,-21.619537,-49.801287
Brazil,SP,Guapiara/SP,3517604,35162,Itapeva,81,2235,475.77093,13127.7533,0.03624,MS,2021-07-14,6,0,2021-07-14,-24.18921,-48.529549
Brazil,SP,Guapiaçu/SP,3517505,35155,São José do Rio Preto,74,1926,339.83927,8845.00574,0.03842,MS,2021-07-14,4,0,2021-07-14,-20.79663,-49.2253917
Brazil,SP,Guaraci/SP,3517901,35051,Norte - Barretos,22,1187,194.9145,10516.52343,0.01853,MS,2021-07-14,7,0,2021-07-14,-20.4976771,-48.9452074
Brazil,SP,Guarani d'Oeste/SP,3518008,35154,Fernandópolis,5,180,250.25025,9009.00901,0.02778,MS,2021-07-14,0,0,2021-07-14,-20.0737613,-50.3379634
Brazil,SP,Guarantã/SP,3518107,35093,Marília,17,273,254.68165,4089.88764,0.06227,MS,2021-07-14,1,0,2021-07-14,-21.8950705,-49.590107
Brazil,SP,Guararapes/SP,3518206,35021,Central do DRS II,98,3879,296.07251,11719.03323,0.02526,MS,2021-07-14,33,0,2021-07-14,-21.2537115,-50.6441746
Brazil,SP,Guararema/SP,3518305,35011,Alto do Tietê,88,1876,292.00956,6225.11282,0.04691,MS,2021-07-14,3,0,2021-07-14,-23.4133724,-46.0379249
Brazil,SP,Guaratinguetá/SP,3518404,35172,Circuito da Fé e Vale Histórico,242,8468,197.54296,6912.37092,0.02858,MS,2021-07-14,67,0,2021-07-14,-22.8057839,-45.1908926
Brazil,SP,Guaraçaí/SP,3517802,35022,Lagos do DRS II,22,788,265.37998,9505.42823,0.02792,MS,2021-07-14,6,0,2021-07-14,-21.031027,-51.2064201
Brazil,SP,Guareí/SP,3518503,35161,Itapetininga,27,3289,142.95547,17414.09435,0.00821,MS,2021-07-14,1,0,2021-07-14,-23.3718195,-48.184685
Brazil,SP,Guariba/SP,3518602,35131,Horizonte Verde,93,3947,229.70336,9748.80826,0.02356,MS,2021-07-14,42,0,2021-07-14,-21.35938,-48.23158
Brazil,SP,Guarujá/SP,3518701,35041,Baixada Santista,1192,21038,369.3261,6518.35786,0.05666,MS,2021-07-14,76,10,2021-07-14,-23.9927768,-46.2558332
Brazil,SP,Guarulhos/SP,3518800,35011,Alto do Tietê,4475,59057,321.45194,4242.23182,0.07577,MS,2021-07-14,91,24,2021-07-14,-23.4430602,-46.524459
Brazil,SP,Guará/SP,3517703,35083,Alta Mogiana,85,2046,398.91121,9602.02741,0.04154,MS,2021-07-14,13,0,2021-07-14,-20.4290496,-47.8250067
Brazil,SP,Guatapará/SP,3518859,35132,Aquífero Guarani,20,472,259.43702,6122.71371,0.04237,MS,2021-07-14,1,0,2021-07-14,-21.496092,-48.0360685
Brazil,SP,Guaíra/SP,3517406,35051,Norte - Barretos,192,4847,467.83626,11810.42885,0.03961,MS,2021-07-14,35,1,2021-07-14,-20.3245873,-48.3148818
Brazil,SP,Guzolândia/SP,3518909,35021,Central do DRS II,25,491,471.07594,9251.93141,0.05092,MS,2021-07-14,0,0,2021-07-14,-20.6491637,-50.6622974
Brazil,SP,Gália/SP,3516606,35093,Marília,16,500,246.8374,7713.66862,0.032,MS,2021-07-14,0,0,2021-07-14,-22.2936976,-49.5516228
Brazil,SP,Herculândia/SP,3519006,35095,Tupã,21,1121,219.02378,11691.69796,0.01873,MS,2021-07-14,2,0,2021-07-14,-22.004508,-50.3862746
Brazil,SP,Holambra/SP,3519055,35072,Região Metropolitana de Campinas,12,1879,78.57517,12303.56207,0.00639,MS,2021-07-14,10,1,2021-07-14,-22.6332028,-47.0545305
Brazil,SP,Hortolândia/SP,3519071,35072,Região Metropolitana de Campinas,664,20533,283.44695,8765.0848,0.03234,MS,2021-07-14,158,10,2021-07-14,-22.85833,-47.22
Brazil,SP,Iacanga/SP,3519105,35062,Bauru,27,1414,227.69438,11924.4392,0.01909,MS,2021-07-14,11,0,2021-07-14,-21.8928341,-49.0226082
Brazil,SP,Iacri/SP,3519204,35095,Tupã,13,497,206.51311,7895.15488,0.02616,MS,2021-07-14,16,0,2021-07-14,-21.8583385,-50.6892931
Brazil,SP,Iaras/SP,3519253,35061,Vale do Jurumirim,19,281,199.64274,2952.61112,0.06762,MS,2021-07-14,0,0,2021-07-14,-22.8742567,-49.1593923
Brazil,SP,Ibaté/SP,3519303,35034,Coração do DRS III,92,3612,259.35949,10182.6793,0.02547,MS,2021-07-14,32,0,2021-07-14,-21.9554092,-47.9989614
Brazil,SP,Ibirarema/SP,3519501,35094,Ourinhos,23,649,293.32993,8277.00548,0.03544,MS,2021-07-14,-1,0,2021-07-14,-22.8138003,-50.0737669
Brazil,SP,Ibirá/SP,3519402,35155,São José do Rio Preto,30,1855,239.6549,14818.66113,0.01617,MS,2021-07-14,21,0,2021-07-14,-21.0815104,-49.2424619
Brazil,SP,Ibitinga/SP,3519600,35032,Centro Oeste do DRS III,258,9403,425.74257,15516.50165,0.02744,MS,2021-07-14,10,0,2021-07-14,-21.75623,-48.831903
Brazil,SP,Ibiúna/SP,3519709,35163,Sorocaba,123,4715,154.75786,5932.38466,0.02609,MS,2021-07-14,19,0,2021-07-14,-23.6548363,-47.2210116
Brazil,SP,Icém/SP,3519808,35155,São José do Rio Preto,26,1158,313.10212,13945.08671,0.02245,MS,2021-07-14,1,0,2021-07-14,-20.3413103,-49.1970982
Brazil,SP,Iepê/SP,3519907,35113,Alto Capivari,24,904,292.89724,11032.46278,0.02655,MS,2021-07-14,3,0,2021-07-14,-22.660165,-51.077881
Brazil,SP,Igarapava/SP,3520103,35083,Alta Mogiana,85,1319,277.65075,4308.48631,0.06444,MS,2021-07-14,1,0,2021-07-14,-20.0411471,-47.7477444
Brazil,SP,Igaratá/SP,3520202,35171,Alto Vale do Paraíba,32,1964,333.92466,20494.6259,0.01629,MS,2021-07-14,9,0,2021-07-14,-23.2063475,-46.156934
Brazil,SP,Igaraçu do Tietê/SP,3520004,35064,Jaú,51,2157,206.06893,8715.50366,0.02364,MS,2021-07-14,6,1,2021-07-14,-22.509044,-48.559672
Brazil,SP,Iguape/SP,3520301,35121,Vale do Ribeira,103,2496,332.376,8054.47094,0.04127,MS,2021-07-14,11,1,2021-07-14,-24.7042692,-47.5563733
Brazil,SP,Ilha Comprida/SP,3520426,35121,Vale do Ribeira,41,1227,360.85196,10799.15508,0.03341,MS,2021-07-14,11,0,2021-07-14,-24.7445292,-47.5525529
Brazil,SP,Ilha Solteira/SP,3520442,35022,Lagos do DRS II,89,2573,332.23832,9605.04704,0.03459,MS,2021-07-14,19,0,2021-07-14,-20.4281001,-51.3410871
Brazil,SP,Ilhabela/SP,3520400,35173,Litoral Norte,41,6956,115.19766,19544.26681,0.00589,MS,2021-07-14,26,0,2021-07-14,-23.816628,-45.368685
Brazil,SP,Indaiatuba/SP,3520509,35072,Região Metropolitana de Campinas,562,24367,219.34018,9510.07521,0.02306,MS,2021-07-14,76,10,2021-07-14,-23.09028,-47.21806
Brazil,SP,Indiana/SP,3520608,35112,Alta Sorocabana,9,231,184.46403,4734.57676,0.03896,MS,2021-07-14,0,0,2021-07-14,-22.1748508,-51.2534615
Brazil,SP,Indiaporã/SP,3520707,35154,Fernandópolis,10,349,257.33402,8980.95728,0.02865,MS,2021-07-14,0,0,2021-07-14,-19.9802644,-50.2906035
Brazil,SP,Inúbia Paulista/SP,3520806,35091,Adamantina,13,487,323.46355,12117.44215,0.02669,MS,2021-07-14,2,0,2021-07-14,-21.7705076,-50.9614046
Brazil,SP,Ipaussu/SP,3520905,35094,Ourinhos,41,2144,272.08176,14227.88506,0.01912,MS,2021-07-14,10,0,2021-07-14,-23.0544285,-49.6264306
Brazil,SP,Iperó/SP,3521002,35163,Sorocaba,48,2922,126.43557,7696.76536,0.01643,MS,2021-07-14,29,0,2021-07-14,-23.3508977,-47.687611
Brazil,SP,Ipeúna/SP,3521101,35104,Rio Claro,13,640,169.11669,8325.74476,0.02031,MS,2021-07-14,3,1,2021-07-14,-22.4356582,-47.7146714
Brazil,SP,Ipiguá/SP,3521150,35155,São José do Rio Preto,26,988,474.79912,18042.36669,0.02632,MS,2021-07-14,7,0,2021-07-14,-20.657282,-49.3881146
Brazil,SP,Iporanga/SP,3521200,35121,Vale do Ribeira,4,429,95.26078,10216.71827,0.00932,MS,2021-07-14,2,0,2021-07-14,-24.5843214,-48.594028
Brazil,SP,Ipuã/SP,3521309,35082,Alta Anhanguera,57,1855,343.29077,11172.00675,0.03073,MS,2021-07-14,24,0,2021-07-14,-20.4441839,-48.012504
Brazil,SP,Iracemápolis/SP,3521408,35102,Limeira,89,4336,361.58284,17615.9909,0.02053,MS,2021-07-14,14,0,2021-07-14,-22.583234,-47.522963
Brazil,SP,Irapuru/SP,3521606,35111,Alta Paulista,34,684,408.40841,8216.21622,0.04971,MS,2021-07-14,-1,0,2021-07-14,-21.5691828,-51.3494606
Brazil,SP,Irapuã/SP,3521507,35151,Catanduva,27,876,335.48708,10884.69185,0.03082,MS,2021-07-14,0,-1,2021-07-14,-21.2791964,-49.4101967
Brazil,SP,Itaberá/SP,3521705,35162,Itapeva,61,2310,348.97025,13215.10297,0.02641,MS,2021-07-14,4,0,2021-07-14,-23.8621345,-49.1398926
Brazil,SP,Itajobi/SP,3521903,35151,Catanduva,48,2308,313.78702,15087.92574,0.0208,MS,2021-07-14,26,0,2021-07-14,-21.312294,-49.0596336
Brazil,SP,Itaju/SP,3522000,35064,Jaú,8,548,205.81425,14098.27631,0.0146,MS,2021-07-14,0,0,2021-07-14,-21.9816841,-48.8046536
Brazil,SP,Itanhaém/SP,3522109,35041,Baixada Santista,272,5808,263.81641,5633.25639,0.04683,MS,2021-07-14,14,1,2021-07-14,-24.1848847,-46.7921572
Brazil,SP,Itaoca/SP,3522158,35162,Itapeva,8,263,240.24024,7897.8979,0.03042,MS,2021-07-14,19,0,2021-07-14,-24.6409691,-48.8410159
Brazil,SP,Itapecerica da Serra/SP,3522208,35013,Mananciais,430,7673,242.03262,4318.87517,0.05604,MS,2021-07-14,23,2,2021-07-14,-23.7176303,-46.8492435
Brazil,SP,Itapetininga/SP,3522307,35161,Itapetininga,517,16273,312.33764,9831.08394,0.03177,MS,2021-07-14,28,3,2021-07-14,-23.588607,-48.048326
Brazil,SP,Itapeva/SP,3522406,35162,Itapeva,396,8531,417.70389,8998.56546,0.04642,MS,2021-07-14,151,6,2021-07-14,-23.9849105,-48.8803886
Brazil,SP,Itapevi/SP,3522505,35014,Rota dos Bandeirantes,643,11596,266.84816,4812.39703,0.05545,MS,2021-07-14,65,1,2021-07-14,-23.54888,-46.933889
Brazil,SP,Itapira/SP,3522604,35141,Baixa Mogiana,268,7691,356.22192,10222.77162,0.03485,MS,2021-07-14,85,1,2021-07-14,-22.436111,-46.821667
Brazil,SP,Itapirapuã Paulista/SP,3522653,35162,Itapeva,2,538,46.86036,12605.4358,0.00372,MS,2021-07-14,0,0,2021-07-14,-24.5735083,-49.1703846
Brazil,SP,Itaporanga/SP,3522802,35061,Vale do Jurumirim,48,1309,316.35141,8627.16668,0.03667,MS,2021-07-14,0,0,2021-07-14,-23.7066252,-49.4895934
Brazil,SP,Itapura/SP,3523008,35022,Lagos do DRS II,11,268,222.17734,5413.04787,0.04104,MS,2021-07-14,1,0,2021-07-14,-20.6435211,-51.5084479
Brazil,SP,Itapuí/SP,3522901,35064,Jaú,38,1304,268.60819,9217.50194,0.02914,MS,2021-07-14,0,0,2021-07-14,-22.2346755,-48.7189744
Brazil,SP,Itaquaquecetuba/SP,3523107,35011,Alto do Tietê,889,17786,237.05971,4742.79421,0.04998,MS,2021-07-14,112,3,2021-07-14,-23.4754492,-46.3514033
Brazil,SP,Itararé/SP,3523206,35162,Itapeva,224,5874,442.3206,11599.06797,0.03813,MS,2021-07-14,11,1,2021-07-14,-24.1145368,-49.3352464
Brazil,SP,Itariri/SP,3523305,35121,Vale do Ribeira,40,1286,227.29856,7307.6486,0.0311,MS,2021-07-14,6,0,2021-07-14,-24.2900711,-47.176151
Brazil,SP,Itatiba/SP,3523404,35072,Região Metropolitana de Campinas,144,10742,117.47334,8763.18516,0.01341,MS,2021-07-14,97,0,2021-07-14,-22.9965861,-46.8412042
Brazil,SP,Itatinga/SP,3523503,35063,Polo Cuesta,45,2677,215.09488,12795.75546,0.01681,MS,2021-07-14,12,0,2021-07-14,-23.1042417,-48.6134874
Brazil,SP,Itaí/SP,3521804,35061,Vale do Jurumirim,65,2845,237.38222,10390.03725,0.02285,MS,2021-07-14,15,0,2021-07-14,-23.4172598,-49.0935788
Brazil,SP,Itirapina/SP,3523602,35104,Rio Claro,33,1426,179.47463,7755.47941,0.02314,MS,2021-07-14,8,1,2021-07-14,-22.2884106,-47.81616583161232
Brazil,SP,Itirapuã/SP,3523701,35081,Três Colinas,5,277,76.41755,4233.53202,0.01805,MS,2021-07-14,0,0,2021-07-14,-20.6406814,-47.2193817
Brazil,SP,Itobi/SP,3523800,35143,Rio Pardo,9,580,114.62048,7386.65308,0.01552,MS,2021-07-14,0,0,2021-07-14,-21.730853,-46.9743
Brazil,SP,Itu/SP,3523909,35163,Sorocaba,367,20051,209.03582,11420.64613,0.0183,MS,2021-07-14,203,7,2021-07-14,-23.2638828,-47.298892
Brazil,SP,Itupeva/SP,3524006,35073,Jundiaí,126,6003,200.59542,9556.93885,0.02099,MS,2021-07-14,11,1,2021-07-14,-23.1531055,-47.0580347
Brazil,SP,Ituverava/SP,3524105,35083,Alta Mogiana,123,1910,292.5437,4542.75181,0.0644,MS,2021-07-14,13,0,2021-07-14,-20.3366604,-47.7797924
Brazil,SP,Itápolis/SP,3522703,35032,Centro Oeste do DRS III,158,5473,364.63502,12630.68011,0.02887,MS,2021-07-14,15,1,2021-07-14,-21.5958368,-48.8122696
Brazil,SP,Jaborandi/SP,3524204,35051,Norte - Barretos,14,542,201.55485,7803.05212,0.02583,MS,2021-07-14,0,0,2021-07-14,-20.6921079,-48.4144076
Brazil,SP,Jaboticabal/SP,3524303,35131,Horizonte Verde,114,6937,146.80884,8933.44666,0.01643,MS,2021-07-14,39,0,2021-07-14,-21.252037,-48.325223
Brazil,SP,Jacareí/SP,3524402,35171,Alto Vale do Paraíba,661,23115,280.77956,9818.78887,0.0286,MS,2021-07-14,68,4,2021-07-14,-23.30528,-45.96583
Brazil,SP,Jaci/SP,3524501,35156,José Bonifácio,24,988,333.51862,13729.84992,0.02429,MS,2021-07-14,12,0,2021-07-14,-20.8844434,-49.5710544
Brazil,SP,Jacupiranga/SP,3524600,35121,Vale do Ribeira,48,1525,268.32131,8524.79177,0.03148,MS,2021-07-14,2,0,2021-07-14,-24.703773,-48.0060639
Brazil,SP,Jaguariúna/SP,3524709,35072,Região Metropolitana de Campinas,103,5380,175.40275,9161.81329,0.01914,MS,2021-07-14,30,0,2021-07-14,-22.70374,-46.985062
Brazil,SP,Jales/SP,3524808,35153,Jales,225,6038,457.30778,12272.10829,0.03726,MS,2021-07-14,1,0,2021-07-14,-20.2671767,-50.5492435
Brazil,SP,Jambeiro/SP,3524907,35171,Alto Vale do Paraíba,11,382,163.76358,5687.06268,0.0288,MS,2021-07-14,2,0,2021-07-14,-23.2556416,-45.6919926
Brazil,SP,Jandira/SP,3525003,35014,Rota dos Bandeirantes,282,7164,223.17895,5669.69515,0.03936,MS,2021-07-14,11,1,2021-07-14,-23.5282044,-46.9019554
Brazil,SP,Jardinópolis/SP,3525102,35132,Aquífero Guarani,132,3856,293.52902,8574.60529,0.03423,MS,2021-07-14,13,0,2021-07-14,-21.0255126,-47.7706807
Brazil,SP,Jarinu/SP,3525201,35073,Jundiaí,63,2631,205.76804,8593.26518,0.02395,MS,2021-07-14,26,0,2021-07-14,-23.0949584,-46.7148636
Brazil,SP,Jaú/SP,3525300,35064,Jaú,490,9029,322.621,5944.78572,0.05427,MS,2021-07-14,55,0,2021-07-14,-22.293585,-48.559193
Brazil,SP,Jeriquara/SP,3525409,35081,Três Colinas,2,282,63.47191,8949.53983,0.00709,MS,2021-07-14,1,0,2021-07-14,-20.3104773,-47.5915669
Brazil,SP,Joanópolis/SP,3525508,35071,Bragança,7,1101,52.48163,8254.61089,0.00636,MS,2021-07-14,2,0,2021-07-14,-22.930004,-46.275208
Brazil,SP,José Bonifácio/SP,3525706,35156,José Bonifácio,134,5382,358.61478,14403.46839,0.0249,MS,2021-07-14,3,1,2021-07-14,-23.564090999999998,-46.434766582997995
Brazil,SP,João Ramalho/SP,3525607,35113,Alto Capivari,13,622,285.65151,13667.32586,0.0209,MS,2021-07-14,0,0,2021-07-14,-22.2486157,-50.7677114
Brazil,SP,Jumirim/SP,3525854,35163,Sorocaba,7,530,204.79813,15506.14394,0.01321,MS,2021-07-14,8,1,2021-07-14,-23.0843839,-47.7882279
Brazil,SP,Jundiaí/SP,3525904,35073,Jundiaí,1447,46574,342.07553,11010.24572,0.03107,MS,2021-07-14,183,9,2021-07-14,-23.1887866,-46.8845122
Brazil,SP,Junqueirópolis/SP,3526001,35111,Alta Paulista,83,1717,398.44463,8242.52316,0.04834,MS,2021-07-14,0,1,2021-07-14,-21.5109531,-51.4351505
Brazil,SP,Juquitiba/SP,3526209,35013,Mananciais,68,1741,214.87708,5501.48518,0.03906,MS,2021-07-14,5,1,2021-07-14,-23.932346,-47.0714217
Brazil,SP,Juquiá/SP,3526100,35121,Vale do Ribeira,55,1730,293.83481,9242.44043,0.03179,MS,2021-07-14,5,0,2021-07-14,-24.3172209,-47.6355618
Brazil,SP,Júlio Mesquita/SP,3525805,35093,Marília,14,217,291.66667,4520.83333,0.06452,MS,2021-07-14,0,0,2021-07-14,-22.0099839,-49.7889446
Brazil,SP,Lagoinha/SP,3526308,35174,Vale do Paraíba/Região Serrana,7,212,143.17856,4336.26508,0.03302,MS,2021-07-14,0,0,2021-07-14,-23.0898337,-45.1903825
Brazil,SP,Laranjal Paulista/SP,3526407,35063,Polo Cuesta,111,4199,385.61751,14587.45875,0.02643,MS,2021-07-14,12,2,2021-07-14,-23.050564,-47.837549
Brazil,SP,Lavrinhas/SP,3526605,35172,Circuito da Fé e Vale Histórico,4,306,54.71208,4185.47394,0.01307,MS,2021-07-14,0,0,2021-07-14,-22.570047,-44.902359
Brazil,SP,Lavínia/SP,3526506,35022,Lagos do DRS II,16,903,130.24013,7350.42735,0.01772,MS,2021-07-14,4,0,2021-07-14,-21.1676933,-51.0434733
Brazil,SP,Leme/SP,3526704,35101,Araras,384,12110,368.00644,11605.61977,0.03171,MS,2021-07-14,15,2,2021-07-14,-22.185833,-47.39
Brazil,SP,Lençóis Paulista/SP,3526803,35062,Bauru,175,11616,253.65995,16837.22279,0.01507,MS,2021-07-14,35,0,2021-07-14,-22.6029897,-48.8031367
Brazil,SP,Limeira/SP,3526902,35102,Limeira,779,16466,252.52689,5337.75066,0.04731,MS,2021-07-14,28,15,2021-07-14,-22.5615068,-47.401766
Brazil,SP,Lindóia/SP,3527009,35074,Circuito das Águas,17,772,210.08403,9540.2867,0.02202,MS,2021-07-14,5,0,2021-07-14,-22.523056,-46.65
Brazil,SP,Lins/SP,3527108,35065,Lins,275,8542,350.30508,10881.11282,0.03219,MS,2021-07-14,48,0,2021-07-14,-21.6741873,-49.7518932
Brazil,SP,Lorena/SP,3527207,35172,Circuito da Fé e Vale Histórico,117,4785,131.2763,5368.86396,0.02445,MS,2021-07-14,13,0,2021-07-14,-22.7367652,-45.1070876
Brazil,SP,Lourdes/SP,3527256,35023,Consórcios do DRS II,5,266,217.3913,11565.21739,0.0188,MS,2021-07-14,1,0,2021-07-14,-20.9672545,-50.224966
Brazil,SP,Louveira/SP,3527306,35073,Jundiaí,97,4607,194.02716,9215.29014,0.02105,MS,2021-07-14,40,0,2021-07-14,-23.08639,-46.95056
Brazil,SP,Lucianópolis/SP,3527504,35062,Bauru,4,197,166.45859,8198.08573,0.0203,MS,2021-07-14,0,0,2021-07-14,-22.4310459,-49.5219241
Brazil,SP,Lucélia/SP,3527405,35091,Adamantina,54,1726,246.73307,7886.32002,0.03129,MS,2021-07-14,0,0,2021-07-14,-21.7211293,-51.0188
Brazil,SP,Luiziânia/SP,3527702,35023,Consórcios do DRS II,10,299,170.79419,5106.74637,0.03344,MS,2021-07-14,2,0,2021-07-14,-21.6763356,-50.3269863
Brazil,SP,Lupércio/SP,3527801,35093,Marília,8,255,174.0644,5548.30287,0.03137,MS,2021-07-14,1,0,2021-07-14,-22.4145801,-49.8183516
Brazil,SP,Lutécia/SP,3527900,35092,Assis,6,221,227.6176,8383.91502,0.02715,MS,2021-07-14,0,0,2021-07-14,-22.338378,-50.394007
Brazil,SP,Luís Antônio/SP,3527603,35132,Aquífero Guarani,32,1944,209.25974,12712.52943,0.01646,MS,2021-07-14,19,0,2021-07-14,-21.552463,-47.7033894
Brazil,SP,Macatuba/SP,3528007,35062,Bauru,57,2743,331.12583,15934.70431,0.02078,MS,2021-07-14,5,0,2021-07-14,-22.50022,-48.710229
Brazil,SP,Macaubal/SP,3528106,35157,Votuporanga,15,877,184.11685,10764.69866,0.0171,MS,2021-07-14,26,0,2021-07-14,-20.8071616,-49.9648439
